year,state,state_po,D_name,R_name,T_name,party_win,D_votes,R_votes,T_votes,overall_winner,overall_runner_up,winner_state,electoral_votes,winner_votes,loser_votes,votes_to_flip,total_electoral_votes,electoral_votes_to_win,D_electoral,R_electoral,T_electoral,totalvotes
1944,NEVADA,NV,Franklin D. Roosevelt,Thomas E. Dewey,,D,29623,24611,0,D,R,True,3,29623,24611,2507,531,266,432,99,0,54234
1944,NEW HAMPSHIRE,NH,Franklin D. Roosevelt,Thomas E. Dewey,,D,119663,109916,0,D,R,True,4,119663,109916,4874,531,266,432,99,0,229579
1944,NEW JERSEY,NJ,Franklin D. Roosevelt,Thomas E. Dewey,,D,987874,961335,0,D,R,True,16,987874,961335,13270,531,266,432,99,0,1949209
1944,NEW MEXICO,NM,Franklin D. Roosevelt,Thomas E. Dewey,,D,81389,70688,0,D,R,True,4,81389,70688,5351,531,266,432,99,0,152077
1944,NEW YORK,NY,Franklin D. Roosevelt,Thomas E. Dewey,,D,3304238,2987647,0,D,R,True,47,3304238,2987647,158296,531,266,432,99,0,6291885
1944,NORTH CAROLINA,NC,Franklin D. Roosevelt,Thomas E. Dewey,,D,527399,263155,0,D,R,True,14,527399,263155,132123,531,266,432,99,0,790554
1944,NORTH DAKOTA,ND,Franklin D. Roosevelt,Thomas E. Dewey,,R,100144,118535,0,D,R,False,4,100144,118535,0,531,266,432,99,0,218679
1944,OHIO,OH,Franklin D. Roosevelt,Thomas E. Dewey,,R,1570763,1582293,0,D,R,False,25,1570763,1582293,0,531,266,432,99,0,3153056
1944,OKLAHOMA,OK,Franklin D. Roosevelt,Thomas E. Dewey,,D,401549,319424,0,D,R,True,10,401549,319424,41063,531,266,432,99,0,720973
1944,OREGON,OR,Franklin D. Roosevelt,Thomas E. Dewey,,D,248635,225365,0,D,R,True,6,248635,225365,11636,531,266,432,99,0,474000
1944,PENNSYLVANIA,PA,Franklin D. Roosevelt,Thomas E. Dewey,,D,1940479,1835054,0,D,R,True,35,1940479,1835054,52713,531,266,432,99,0,3775533
1944,RHODE ISLAND,RI,Franklin D. Roosevelt,Thomas E. Dewey,,D,175356,123487,0,D,R,True,4,175356,123487,25935,531,266,432,99,0,298843
1944,SOUTH CAROLINA,SC,Franklin D. Roosevelt,Thomas E. Dewey,,D,90601,0,7799,D,R,True,8,90601,0,45301,531,266,432,99,0,98400
1944,SOUTH DAKOTA,SD,Franklin D. Roosevelt,Thomas E. Dewey,,R,96711,135365,0,D,R,False,4,96711,135365,0,531,266,432,99,0,232076
1944,TENNESSEE,TN,Franklin D. Roosevelt,Thomas E. Dewey,,D,308707,200311,0,D,R,True,12,308707,200311,54199,531,266,432,99,0,509018
1944,TEXAS,TX,Franklin D. Roosevelt,Thomas E. Dewey,,D,821605,191425,135439,D,R,True,23,821605,191425,315091,531,266,432,99,0,1148469
1944,UTAH,UT,Franklin D. Roosevelt,Thomas E. Dewey,,D,150088,97891,0,D,R,True,4,150088,97891,26099,531,266,432,99,0,247979
1944,VERMONT,VT,Franklin D. Roosevelt,Thomas E. Dewey,,R,53820,71527,0,D,R,False,3,53820,71527,0,531,266,432,99,0,125347
1944,VIRGINIA,VA,Franklin D. Roosevelt,Thomas E. Dewey,,D,242276,145243,0,D,R,True,11,242276,145243,48517,531,266,432,99,0,387519
1944,WASHINGTON,WA,Franklin D. Roosevelt,Thomas E. Dewey,,D,486774,361689,0,D,R,True,8,486774,361689,62543,531,266,432,99,0,848463
1944,WEST VIRGINIA,WV,Franklin D. Roosevelt,Thomas E. Dewey,,D,392777,322819,0,D,R,True,8,392777,322819,34980,531,266,432,99,0,715596
1944,WISCONSIN,WI,Franklin D. Roosevelt,Thomas E. Dewey,,R,650413,674532,0,D,R,False,12,650413,674532,0,531,266,432,99,0,1324945
1944,WYOMING,WY,Franklin D. Roosevelt,Thomas E. Dewey,,R,49419,51921,0,D,R,False,3,49419,51921,0,531,266,432,99,0,101340
1948,ALABAMA,AL,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,D,171443,40930,0,D,R,True,11,171443,40930,65257,531,266,304,189,0,212373
1948,ARIZONA,AZ,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,D,95251,77597,0,D,R,True,4,95251,77597,8828,531,266,304,189,0,172848
1948,ARKANSAS,AR,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,D,149659,50959,40068,D,R,True,9,149659,50959,49351,531,266,304,189,0,240686
1948,CALIFORNIA,CA,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,D,1913134,1895269,0,D,R,True,25,1913134,1895269,8933,531,266,304,189,0,3808403
1948,COLORADO,CO,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,D,267288,239714,0,D,R,True,6,267288,239714,13788,531,266,304,189,0,507002
1948,CONNECTICUT,CT,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,R,423297,437754,0,D,R,False,8,423297,437754,0,531,266,304,189,0,861051
1948,DELAWARE,DE,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,R,67813,69588,0,D,R,False,3,67813,69588,0,531,266,304,189,0,137401
1948,FLORIDA,FL,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,D,281988,194280,89755,D,R,True,8,281988,194280,43855,531,266,304,189,0,566023
1948,GEORGIA,GA,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,D,254646,76691,85055,D,R,True,12,254646,76691,88978,531,266,304,189,0,416392
1948,IDAHO,ID,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,D,107370,101514,0,D,R,True,4,107370,101514,2929,531,266,304,189,0,208884
1948,ILLINOIS,IL,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,D,1994715,1961103,0,D,R,True,28,1994715,1961103,16807,531,266,304,189,0,3955818
1948,INDIANA,IN,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,R,807833,821079,0,D,R,False,13,807833,821079,0,531,266,304,189,0,1628912
1948,IOWA,IA,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,D,522380,494018,0,D,R,True,10,522380,494018,14182,531,266,304,189,0,1016398
1948,KANSAS,KS,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,R,351902,423039,0,D,R,False,8,351902,423039,0,531,266,304,189,0,774941
1948,KENTUCKY,KY,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,D,466756,341210,0,D,R,True,11,466756,341210,62774,531,266,304,189,0,807966
1948,LOUISIANA,LA,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,T,136344,72657,204290,D,R,False,10,136344,72657,31844,531,266,304,189,0,413291
1948,MAINE,ME,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,R,111916,150234,0,D,R,False,5,111916,150234,0,531,266,304,189,0,262150
1948,MARYLAND,MD,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,R,286521,294814,0,D,R,False,8,286521,294814,0,531,266,304,189,0,581335
1948,MASSACHUSETTS,MA,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,D,1151788,909370,0,D,R,True,16,1151788,909370,121210,531,266,304,189,0,2061158
1948,MICHIGAN,MI,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,R,1003448,1038595,0,D,R,False,19,1003448,1038595,0,531,266,304,189,0,2042043
1948,MINNESOTA,MN,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,T,0,483617,692966,D,R,False,11,0,483617,0,531,266,304,189,0,1176583
1948,MISSISSIPPI,MS,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,T,19384,0,167538,D,R,False,9,19384,0,9693,531,266,304,189,0,186922
1948,MISSOURI,MO,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,D,917315,655039,0,D,R,True,15,917315,655039,131139,531,266,304,189,0,1572354
1948,MONTANA,MT,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,D,119071,96770,0,D,R,True,4,119071,96770,11151,531,266,304,189,0,215841
1948,NEBRASKA,NE,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,R,224165,264774,0,D,R,False,6,224165,264774,0,531,266,304,189,0,488939
1948,NEVADA,NV,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,D,31291,29357,0,D,R,True,3,31291,29357,968,531,266,304,189,0,60648
1948,NEW HAMPSHIRE,NH,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,R,107995,121299,0,D,R,False,4,107995,121299,0,531,266,304,189,0,229294
1948,NEW JERSEY,NJ,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,R,895455,981124,0,D,R,False,16,895455,981124,0,531,266,304,189,0,1876579
1948,NEW MEXICO,NM,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,D,105464,80303,0,D,R,True,4,105464,80303,12581,531,266,304,189,0,185767
1948,NEW YORK,NY,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,R,2780204,2841163,509559,D,R,False,47,2780204,2841163,0,531,266,304,189,0,6130926
1948,NORTH CAROLINA,NC,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,D,459070,258572,69652,D,R,True,14,459070,258572,100250,531,266,304,189,0,787294
1948,NORTH DAKOTA,ND,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,R,95812,115139,0,D,R,False,4,95812,115139,0,531,266,304,189,0,210951
1948,OHIO,OH,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,D,1452791,1445684,0,D,R,True,25,1452791,1445684,3554,531,266,304,189,0,2898475
1948,OKLAHOMA,OK,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,D,452782,268817,0,D,R,True,10,452782,268817,91983,531,266,304,189,0,721599
1948,OREGON,OR,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,R,243147,260904,0,D,R,False,6,243147,260904,0,531,266,304,189,0,504051
1948,PENNSYLVANIA,PA,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,R,1752426,1902197,0,D,R,False,35,1752426,1902197,0,531,266,304,189,0,3654623
1948,RHODE ISLAND,RI,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,D,188736,135787,0,D,R,True,4,188736,135787,26475,531,266,304,189,0,324523
1948,SOUTH CAROLINA,SC,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,T,34423,0,102607,D,R,False,8,34423,0,17212,531,266,304,189,0,137030
1948,SOUTH DAKOTA,SD,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,R,117653,129651,0,D,R,False,4,117653,129651,0,531,266,304,189,0,247304
1948,TENNESSEE,TN,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,D,270402,202914,73815,D,R,True,12,270402,202914,33745,531,266,304,189,0,547131
1948,TEXAS,TX,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,D,824235,303467,113776,D,R,True,23,824235,303467,260385,531,266,304,189,0,1241478
1948,UTAH,UT,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,D,149151,124402,0,D,R,True,4,149151,124402,12375,531,266,304,189,0,273553
1948,VERMONT,VT,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,R,45557,75926,0,D,R,False,3,45557,75926,0,531,266,304,189,0,121483
1948,VIRGINIA,VA,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,D,200786,172070,43393,D,R,True,11,200786,172070,14359,531,266,304,189,0,416249
1948,WASHINGTON,WA,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,D,475165,386315,0,D,R,True,8,475165,386315,44426,531,266,304,189,0,861480
1948,WEST VIRGINIA,WV,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,D,429188,316251,0,D,R,True,8,429188,316251,56469,531,266,304,189,0,745439
1948,WISCONSIN,WI,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,D,647310,590959,0,D,R,True,12,647310,590959,28176,531,266,304,189,0,1238269
1948,WYOMING,WY,Harry S. Truman,Thomas E. Dewey,Strom Thurmond,D,52354,47947,0,D,R,True,3,52354,47947,2204,531,266,304,189,0,100301
1952,ALABAMA,AL,Adlai Stevenson,Dwight D. Eisenhower,,D,275075,149231,0,R,D,False,11,149231,275075,0,531,266,89,442,0,424306
1952,ARIZONA,AZ,Adlai Stevenson,Dwight D. Eisenhower,,R,108528,152042,0,R,D,True,4,152042,108528,21758,531,266,89,442,0,260570
1952,ARKANSAS,AR,Adlai Stevenson,Dwight D. Eisenhower,,D,226300,177155,0,R,D,False,8,177155,226300,0,531,266,89,442,0,403455
1952,CALIFORNIA,CA,Adlai Stevenson,Dwight D. Eisenhower,,R,2197548,2897310,0,R,D,True,32,2897310,2197548,349882,531,266,89,442,0,5094858
1952,COLORADO,CO,Adlai Stevenson,Dwight D. Eisenhower,,R,245504,379782,0,R,D,True,6,379782,245504,67140,531,266,89,442,0,625286
1952,CONNECTICUT,CT,Adlai Stevenson,Dwight D. Eisenhower,,R,481649,611012,0,R,D,True,8,611012,481649,64682,531,266,89,442,0,1092661
1952,DELAWARE,DE,Adlai Stevenson,Dwight D. Eisenhower,,R,83315,90059,0,R,D,True,3,90059,83315,3373,531,266,89,442,0,173374
1952,FLORIDA,FL,Adlai Stevenson,Dwight D. Eisenhower,,R,444950,544036,0,R,D,True,10,544036,444950,49544,531,266,89,442,0,988986
1952,GEORGIA,GA,Adlai Stevenson,Dwight D. Eisenhower,,D,456823,198979,0,R,D,False,12,198979,456823,0,531,266,89,442,0,655802
1952,IDAHO,ID,Adlai Stevenson,Dwight D. Eisenhower,,R,95081,180707,0,R,D,True,4,180707,95081,42814,531,266,89,442,0,275788
1952,ILLINOIS,IL,Adlai Stevenson,Dwight D. Eisenhower,,R,2013920,2457327,0,R,D,True,27,2457327,2013920,221704,531,266,89,442,0,4471247
1952,INDIANA,IN,Adlai Stevenson,Dwight D. Eisenhower,,R,801530,1136259,0,R,D,True,13,1136259,801530,167365,531,266,89,442,0,1937789
1952,IOWA,IA,Adlai Stevenson,Dwight D. Eisenhower,,R,451513,808906,0,R,D,True,10,808906,451513,178697,531,266,89,442,0,1260419
1952,KANSAS,KS,Adlai Stevenson,Dwight D. Eisenhower,,R,273296,616302,0,R,D,True,8,616302,273296,171504,531,266,89,442,0,889598
1952,KENTUCKY,KY,Adlai Stevenson,Dwight D. Eisenhower,,D,495729,495029,0,R,D,False,10,495029,495729,0,531,266,89,442,0,990758
1952,LOUISIANA,LA,Adlai Stevenson,Dwight D. Eisenhower,,D,345027,306925,0,R,D,False,10,306925,345027,0,531,266,89,442,0,651952
1952,MAINE,ME,Adlai Stevenson,Dwight D. Eisenhower,,R,118806,232353,0,R,D,True,5,232353,118806,56774,531,266,89,442,0,351159
1952,MARYLAND,MD,Adlai Stevenson,Dwight D. Eisenhower,,R,395337,499424,0,R,D,True,9,499424,395337,52044,531,266,89,442,0,894761
1952,MASSACHUSETTS,MA,Adlai Stevenson,Dwight D. Eisenhower,,R,1083525,1292325,0,R,D,True,16,1292325,1083525,104401,531,266,89,442,0,2375850
1952,MICHIGAN,MI,Adlai Stevenson,Dwight D. Eisenhower,,R,1230657,1551529,0,R,D,True,20,1551529,1230657,160437,531,266,89,442,0,2782186
1952,MINNESOTA,MN,Adlai Stevenson,Dwight D. Eisenhower,,R,0,763211,608458,R,D,True,11,763211,0,381606,531,266,89,442,0,1371669
1952,MISSISSIPPI,MS,Adlai Stevenson,Dwight D. Eisenhower,,D,172566,0,112966,R,D,False,8,0,172566,0,531,266,89,442,0,285532
1952,MISSOURI,MO,Adlai Stevenson,Dwight D. Eisenhower,,R,929830,959429,0,R,D,True,13,959429,929830,14800,531,266,89,442,0,1889259
1952,MONTANA,MT,Adlai Stevenson,Dwight D. Eisenhower,,R,106213,157394,0,R,D,True,4,157394,106213,25591,531,266,89,442,0,263607
1952,NEBRASKA,NE,Adlai Stevenson,Dwight D. Eisenhower,,R,188057,421603,0,R,D,True,6,421603,188057,116774,531,266,89,442,0,609660
1952,NEVADA,NV,Adlai Stevenson,Dwight D. Eisenhower,,R,31688,50502,0,R,D,True,3,50502,31688,9408,531,266,89,442,0,82190
1952,NEW HAMPSHIRE,NH,Adlai Stevenson,Dwight D. Eisenhower,,R,106663,166287,0,R,D,True,4,166287,106663,29813,531,266,89,442,0,272950
1952,NEW JERSEY,NJ,Adlai Stevenson,Dwight D. Eisenhower,,R,1015902,1374613,0,R,D,True,16,1374613,1015902,179356,531,266,89,442,0,2390515
1952,NEW MEXICO,NM,Adlai Stevenson,Dwight D. Eisenhower,,R,105661,132170,0,R,D,True,4,132170,105661,13255,531,266,89,442,0,237831
1952,NEW YORK,NY,Adlai Stevenson,Dwight D. Eisenhower,,R,3104601,3952815,0,R,D,True,45,3952815,3104601,424108,531,266,89,442,0,7057416
1952,NORTH CAROLINA,NC,Adlai Stevenson,Dwight D. Eisenhower,,D,652803,558107,0,R,D,False,14,558107,652803,0,531,266,89,442,0,1210910
1952,NORTH DAKOTA,ND,Adlai Stevenson,Dwight D. Eisenhower,,R,76694,191712,0,R,D,True,4,191712,76694,57510,531,266,89,442,0,268406
1952,OHIO,OH,Adlai Stevenson,Dwight D. Eisenhower,,R,1600367,2100391,0,R,D,True,25,2100391,1600367,250013,531,266,89,442,0,3700758
1952,OKLAHOMA,OK,Adlai Stevenson,Dwight D. Eisenhower,,R,430939,518045,0,R,D,True,8,518045,430939,43554,531,266,89,442,0,948984
1952,OREGON,OR,Adlai Stevenson,Dwight D. Eisenhower,,R,270579,420815,0,R,D,True,6,420815,270579,75119,531,266,89,442,0,691394
1952,PENNSYLVANIA,PA,Adlai Stevenson,Dwight D. Eisenhower,,R,2146269,2415789,0,R,D,True,32,2415789,2146269,134761,531,266,89,442,0,4562058
1952,RHODE ISLAND,RI,Adlai Stevenson,Dwight D. Eisenhower,,R,203293,210935,0,R,D,True,4,210935,203293,3822,531,266,89,442,0,414228
1952,SOUTH CAROLINA,SC,Adlai Stevenson,Dwight D. Eisenhower,,D,173004,168082,0,R,D,False,8,168082,173004,0,531,266,89,442,0,341086
1952,SOUTH DAKOTA,SD,Adlai Stevenson,Dwight D. Eisenhower,,R,90426,203857,0,R,D,True,4,203857,90426,56716,531,266,89,442,0,294283
1952,TENNESSEE,TN,Adlai Stevenson,Dwight D. Eisenhower,,R,443710,446147,0,R,D,True,11,446147,443710,1219,531,266,89,442,0,889857
1952,TEXAS,TX,Adlai Stevenson,Dwight D. Eisenhower,,R,969228,1102878,0,R,D,True,24,1102878,969228,66826,531,266,89,442,0,2072106
1952,UTAH,UT,Adlai Stevenson,Dwight D. Eisenhower,,R,135364,194190,0,R,D,True,4,194190,135364,29414,531,266,89,442,0,329554
1952,VERMONT,VT,Adlai Stevenson,Dwight D. Eisenhower,,R,43355,109717,0,R,D,True,3,109717,43355,33182,531,266,89,442,0,153072
1952,VIRGINIA,VA,Adlai Stevenson,Dwight D. Eisenhower,,R,268677,349037,0,R,D,True,12,349037,268677,40181,531,266,89,442,0,617714
1952,WASHINGTON,WA,Adlai Stevenson,Dwight D. Eisenhower,,R,492845,599107,0,R,D,True,9,599107,492845,53132,531,266,89,442,0,1091952
1952,WEST VIRGINIA,WV,Adlai Stevenson,Dwight D. Eisenhower,,D,453578,419970,0,R,D,False,8,419970,453578,0,531,266,89,442,0,873548
1952,WISCONSIN,WI,Adlai Stevenson,Dwight D. Eisenhower,,R,622175,979744,0,R,D,True,12,979744,622175,178785,531,266,89,442,0,1601919
1952,WYOMING,WY,Adlai Stevenson,Dwight D. Eisenhower,,R,47934,81047,0,R,D,True,3,81047,47934,16557,531,266,89,442,0,128981
1956,ALABAMA,AL,Adlai Stevenson,Dwight D. Eisenhower,,D,280844,195694,0,R,D,False,11,195694,280844,0,531,266,74,457,0,476538
1956,ARIZONA,AZ,Adlai Stevenson,Dwight D. Eisenhower,,R,112880,176990,0,R,D,True,4,176990,112880,32056,531,266,74,457,0,289870
1956,ARKANSAS,AR,Adlai Stevenson,Dwight D. Eisenhower,,D,213777,186287,0,R,D,False,8,186287,213777,0,531,266,74,457,0,400064
1956,CALIFORNIA,CA,Adlai Stevenson,Dwight D. Eisenhower,,R,2420135,3027668,0,R,D,True,32,3027668,2420135,303767,531,266,74,457,0,5447803
1956,COLORADO,CO,Adlai Stevenson,Dwight D. Eisenhower,,R,263997,394479,0,R,D,True,6,394479,263997,65242,531,266,74,457,0,658476
1956,CONNECTICUT,CT,Adlai Stevenson,Dwight D. Eisenhower,,R,405079,711837,0,R,D,True,8,711837,405079,153380,531,266,74,457,0,1116916
1956,DELAWARE,DE,Adlai Stevenson,Dwight D. Eisenhower,,R,79421,98057,0,R,D,True,3,98057,79421,9319,531,266,74,457,0,177478
1956,FLORIDA,FL,Adlai Stevenson,Dwight D. Eisenhower,,R,480371,643849,0,R,D,True,10,643849,480371,81740,531,266,74,457,0,1124220
1956,GEORGIA,GA,Adlai Stevenson,Dwight D. Eisenhower,,D,441094,216652,0,R,D,False,12,216652,441094,0,531,266,74,457,0,657746
1956,IDAHO,ID,Adlai Stevenson,Dwight D. Eisenhower,,R,105868,166979,0,R,D,True,4,166979,105868,30556,531,266,74,457,0,272847
1956,ILLINOIS,IL,Adlai Stevenson,Dwight D. Eisenhower,,R,1775682,2623327,0,R,D,True,27,2623327,1775682,423823,531,266,74,457,0,4399009
1956,INDIANA,IN,Adlai Stevenson,Dwight D. Eisenhower,,R,783908,1182811,0,R,D,True,13,1182811,783908,199452,531,266,74,457,0,1966719
1956,IOWA,IA,Adlai Stevenson,Dwight D. Eisenhower,,R,501858,729187,0,R,D,True,10,729187,501858,113665,531,266,74,457,0,1231045
1956,KANSAS,KS,Adlai Stevenson,Dwight D. Eisenhower,,R,296317,566878,0,R,D,True,8,566878,296317,135281,531,266,74,457,0,863195
1956,KENTUCKY,KY,Adlai Stevenson,Dwight D. Eisenhower,,R,476453,572192,0,R,D,True,10,572192,476453,47870,531,266,74,457,0,1048645
1956,LOUISIANA,LA,Adlai Stevenson,Dwight D. Eisenhower,,R,243977,329047,44520,R,D,True,10,329047,243977,42536,531,266,74,457,0,617544
1956,MAINE,ME,Adlai Stevenson,Dwight D. Eisenhower,,R,102468,249238,0,R,D,True,5,249238,102468,73386,531,266,74,457,0,351706
1956,MARYLAND,MD,Adlai Stevenson,Dwight D. Eisenhower,,R,372613,559738,0,R,D,True,9,559738,372613,93563,531,266,74,457,0,932351
1956,MASSACHUSETTS,MA,Adlai Stevenson,Dwight D. Eisenhower,,R,948190,1393197,0,R,D,True,16,1393197,948190,222504,531,266,74,457,0,2341387
1956,MICHIGAN,MI,Adlai Stevenson,Dwight D. Eisenhower,,R,1359898,1713647,0,R,D,True,20,1713647,1359898,176875,531,266,74,457,0,3073545
1956,MINNESOTA,MN,Adlai Stevenson,Dwight D. Eisenhower,,R,0,719302,617525,R,D,True,11,719302,0,359652,531,266,74,457,0,1336827
1956,MISSISSIPPI,MS,Adlai Stevenson,Dwight D. Eisenhower,,D,144498,60685,42966,R,D,False,8,60685,144498,0,531,266,74,457,0,248149
1956,MISSOURI,MO,Adlai Stevenson,Dwight D. Eisenhower,,D,918273,914289,0,R,D,False,13,914289,918273,0,531,266,74,457,0,1832562
1956,MONTANA,MT,Adlai Stevenson,Dwight D. Eisenhower,,R,116238,154933,0,R,D,True,4,154933,116238,19348,531,266,74,457,0,271171
1956,NEBRASKA,NE,Adlai Stevenson,Dwight D. Eisenhower,,R,199029,378108,0,R,D,True,6,378108,199029,89540,531,266,74,457,0,577137
1956,NEVADA,NV,Adlai Stevenson,Dwight D. Eisenhower,,R,40640,56049,0,R,D,True,3,56049,40640,7705,531,266,74,457,0,96689
1956,NEW HAMPSHIRE,NH,Adlai Stevenson,Dwight D. Eisenhower,,R,90364,176519,0,R,D,True,4,176519,90364,43078,531,266,74,457,0,266883
1956,NEW JERSEY,NJ,Adlai Stevenson,Dwight D. Eisenhower,,R,850337,1606942,0,R,D,True,16,1606942,850337,378303,531,266,74,457,0,2457279
1956,NEW MEXICO,NM,Adlai Stevenson,Dwight D. Eisenhower,,R,106098,146788,0,R,D,True,4,146788,106098,20346,531,266,74,457,0,252886
1956,NEW YORK,NY,Adlai Stevenson,Dwight D. Eisenhower,,R,2750769,4340340,0,R,D,True,45,4340340,2750769,794786,531,266,74,457,0,7091109
1956,NORTH CAROLINA,NC,Adlai Stevenson,Dwight D. Eisenhower,,D,590530,575062,0,R,D,False,14,575062,590530,0,531,266,74,457,0,1165592
1956,NORTH DAKOTA,ND,Adlai Stevenson,Dwight D. Eisenhower,,R,0,156766,96742,R,D,True,4,156766,0,78384,531,266,74,457,0,253508
1956,OHIO,OH,Adlai Stevenson,Dwight D. Eisenhower,,R,1439655,2262610,0,R,D,True,25,2262610,1439655,411478,531,266,74,457,0,3702265
1956,OKLAHOMA,OK,Adlai Stevenson,Dwight D. Eisenhower,,R,385581,473769,0,R,D,True,8,473769,385581,44095,531,266,74,457,0,859350
1956,OREGON,OR,Adlai Stevenson,Dwight D. Eisenhower,,R,329204,406393,0,R,D,True,6,406393,329204,38595,531,266,74,457,0,735597
1956,PENNSYLVANIA,PA,Adlai Stevenson,Dwight D. Eisenhower,,R,1981769,2585252,0,R,D,True,32,2585252,1981769,301742,531,266,74,457,0,4567021
1956,RHODE ISLAND,RI,Adlai Stevenson,Dwight D. Eisenhower,,R,161790,225819,0,R,D,True,4,225819,161790,32015,531,266,74,457,0,387609
1956,SOUTH CAROLINA,SC,Adlai Stevenson,Dwight D. Eisenhower,,D,136372,75700,88509,R,D,False,8,75700,136372,0,531,266,74,457,0,300581
1956,SOUTH DAKOTA,SD,Adlai Stevenson,Dwight D. Eisenhower,,R,122288,171569,0,R,D,True,4,171569,122288,24641,531,266,74,457,0,293857
1956,TENNESSEE,TN,Adlai Stevenson,Dwight D. Eisenhower,,R,456507,462288,0,R,D,True,11,462288,456507,2891,531,266,74,457,0,918795
1956,TEXAS,TX,Adlai Stevenson,Dwight D. Eisenhower,,R,859958,1080619,0,R,D,True,24,1080619,859958,110331,531,266,74,457,0,1940577
1956,UTAH,UT,Adlai Stevenson,Dwight D. Eisenhower,,R,118364,215631,0,R,D,True,4,215631,118364,48634,531,266,74,457,0,333995
1956,VERMONT,VT,Adlai Stevenson,Dwight D. Eisenhower,,R,42549,110390,0,R,D,True,3,110390,42549,33921,531,266,74,457,0,152939
1956,VIRGINIA,VA,Adlai Stevenson,Dwight D. Eisenhower,,R,267760,386459,42964,R,D,True,12,386459,267760,59350,531,266,74,457,0,697183
1956,WASHINGTON,WA,Adlai Stevenson,Dwight D. Eisenhower,,R,523002,620430,0,R,D,True,9,620430,523002,48715,531,266,74,457,0,1143432
1956,WEST VIRGINIA,WV,Adlai Stevenson,Dwight D. Eisenhower,,R,381534,449297,0,R,D,True,8,449297,381534,33882,531,266,74,457,0,830831
1956,WISCONSIN,WI,Adlai Stevenson,Dwight D. Eisenhower,,R,586768,954844,0,R,D,True,12,954844,586768,184039,531,266,74,457,0,1541612
1956,WYOMING,WY,Adlai Stevenson,Dwight D. Eisenhower,,R,49554,74573,0,R,D,True,3,74573,49554,12510,531,266,74,457,0,124127
1960,ALABAMA,AL,John F. Kennedy,Richard Nixon,,T,318303,237981,324050,D,R,False,11,318303,237981,40162,537,269,308,210,0,880334
1960,ALASKA,AK,John F. Kennedy,Richard Nixon,,R,29809,30953,0,D,R,False,3,29809,30953,0,537,269,308,210,0,60762
1960,ARIZONA,AZ,John F. Kennedy,Richard Nixon,,R,176781,221241,0,D,R,False,4,176781,221241,0,537,269,308,210,0,398022
1960,ARKANSAS,AR,John F. Kennedy,Richard Nixon,,D,215049,184508,28952,D,R,True,8,215049,184508,15271,537,269,308,210,0,428509
1960,CALIFORNIA,CA,John F. Kennedy,Richard Nixon,,R,3224099,3259722,0,D,R,False,32,3224099,3259722,0,537,269,308,210,0,6483821
1960,COLORADO,CO,John F. Kennedy,Richard Nixon,,R,330629,402242,0,D,R,False,6,330629,402242,0,537,269,308,210,0,732871
